GENE	SLMC2	CGH1	CGH2	UST4	UST1	SLMC5	SLMC6	CGH6	CGH5	UST5	UST2	SLMC4	UST3	CGH3	UST6	SLMC1	SLMC3	CGH4
gb|KR052099.1|+|5211-6093|ARO:3004496|KPC-24	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|KY503030.1|+|0-828|ARO:3004861|NDM-18	0	3	4	0	0	0	0	1	1	0	0	0	0	1	0	0	1	5
gb|KF048915.1|+|0-825|ARO:3001530|OXA-342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
gb|KY654092.1|+|0-813|ARO:3004863|NDM-20	0	3	12	0	0	0	0	0	2	0	1	0	0	0	0	0	0	13
gb|MF598076.1|+|0-1623|ARO:3004503|MCR-3.6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|MG267386.1|+|23609-25229|ARO:3004517|MCR-7.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
gb|KJ207201.1|+|951-2091|ARO:3002140|DHA-9	0	2	0	0	0	1	0	1	1	0	0	0	0	1	0	0	0	2
gb|MG183694.1|+|0-813|ARO:3004864|NDM-21	0	0	5	0	0	0	0	1	1	0	0	0	0	0	0	0	1	5
gb|KF648874.1|+|4289-5180|ARO:3004542|mphN	0	0	0	0	0	0	0	0	0	10	1	0	0	0	1	0	0	0
gb|NG_056107.1|+|1-1152|ARO:3006337|ADC-165	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|KP265939.1|+|0-813|ARO:3002361|NDM-11	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
gb|AY943084.1|+|2855-3092|ARO:3004549|dfrB5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
gb|KP076293.1|+|2347-2821|ARO:3004550|dfrA27	0	11	45	0	5	2	0	14	92	0	3	1	0	4	3	0	6	3
gb|KX118301.1|+|131-590|ARO:3004554|dfrA29	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
gb|NZ_CP014234.1|+|1701629-1703306|ARO:3004569|ICR-Mo	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0
gb|CP000521.1|-|1557233-1558523|ARO:3004573|Abau_AbaF	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1
gb|CP001182.2|-|2255584-2256889|ARO:3004574|Abau_AbaQ	0	1	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0
gb|FJ911554.1|+|176-1655|ARO:3004577|Abau_AmvA	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	7
gb|KR857687.1|+|0-1164|ARO:3004589|tet(53)	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|ACWO01000051.1|+|22092-23265|ARO:3004588|Kpne_KpnG	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2
gb|KM359438.1|+|0-1050|ARO:3004599|clcD	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
gb|MH243357.1|+|0-813|ARO:3004865|NDM-22	0	0	7	0	0	0	0	1	0	0	0	0	0	0	0	0	2	13
gb|MN985646.1|+|343-1531|ARO:3005013|IDC-2	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
gb|AJ627643.4|+|4933-5713|ARO:3002653|APH(3')-VIb	0	10	20	0	0	0	0	0	3	0	0	0	0	5	1	0	5	14
gb|MG707078.1|+|0-1074|ARO:3005021|cfr(D)	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3
gb|VAOQ01003483.1|+|0-339|ARO:3005040|YajC	0	0	1	0	0	0	0	0	0	6	0	0	1	0	7	0	0	0
gb|FO834906.1|-|2173974-2175099|ARO:3005044|OmpA	3	2	2	5	16	4	2	1	1	5	0	1	8	1	2	0	0	4
gb|AE016879.1|+|2933334-2933889|ARO:3005045|SatA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
gb|FO203501.1|+|5123640-5125365|ARO:3005047|eptB	0	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0	0	0
gb|CP045110.1|-|521271-522372|ARO:3005051|LpsB	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
gb|FO834906.1|+|304977-306633|ARO:3005053|ArnT	0	1	0	0	4	0	0	0	0	0	0	0	3	1	0	0	0	0
gb|CP007727.1|-|807206-809555|ARO:3005059|LptD	0	0	0	0	8	0	0	0	0	0	1	0	3	1	1	0	0	2
gb|AE004091.2|+|3450837-3451509|ARO:3005063|cprR	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0
gb|AE004091.2|+|3451505-3452801|ARO:3005064|cprS	0	0	0	0	0	0	0	0	0	6	0	0	6	0	0	0	0	0
gb|AE004091.2|-|1950438-1951725|ARO:3005067|ParS	0	0	0	0	0	0	0	0	0	8	0	0	1	0	1	0	0	0
gb|AE004091.2|-|1951725-1952433|ARO:3005068|ParR	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
gb|AF061757.1|+|834-1020|ARO:3005069|rsmA	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
gb|AB200915.1|-|1831-2305|ARO:3005084|dfrA31	0	2	0	1	1	0	0	1	3	0	0	0	3	1	0	0	27	5
gb|MT090547.1|+|0-810|ARO:3005085|AAC(3)-IIg	0	67	86	2	6	16	0	3	6	28	1	12	6	82	5	0	0	16
gb|CP002562.1|-|1617468-1618245|ARO:3005091|RanA	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
gb|MN968729.1|+|0-828|ARO:3005093|OXA-899	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|MN968728.1|+|0-816|ARO:3005094|OXA-898	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|MH211206.1|+|0-894|ARO:3005096|GPC-1	0	2	1	0	0	0	0	0	0	9	2	0	3	1	0	0	0	0
gb|JZKY01000061.1|+|787-1366|ARO:3005114|AAC(6')-Ib-cr4	5	17	24	1	0	5	0	11	14	1	1	2	2	11	1	0	3	18
gb|EU675686.2|+|1260-1860|ARO:3005116|AAC(6')-Ib-cr6	0	14	13	0	0	1	0	8	13	0	0	2	0	4	1	0	3	14
gb|CP034250.1|-|426089-426644|ARO:3005118|AAC(6')-Ib-cr8	0	2	7	0	0	0	0	3	4	0	0	1	0	5	0	0	0	4
gb|MH569711.1|-|1959-2514|ARO:3005119|AAC(6')-Ib-cr9	0	29	32	1	0	6	2	10	24	0	0	2	0	13	3	0	6	29
gb|MN624980.1|+|290-1103|ARO:3005131|NDM-29	0	3	3	0	0	0	0	1	0	0	0	0	0	0	0	0	1	7
gb|JICM01000013.1|-|60812-61658|ARO:3005158|OXA-668	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2
gb|NG_062290.1|+|0-861|ARO:3005238|SHV-218	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|NG_068215.1|+|100-961|ARO:3000877|TEM-5	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
gb|NG_056168.1|+|0-861|ARO:3000881|TEM-9	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
gb|NG_068213.1|+|100-961|ARO:3000901|TEM-31	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1
gb|NG_050264.1|+|13-874|ARO:3000905|TEM-35	0	0	0	0	0	0	0	2	0	2	1	0	0	0	0	0	2	0
gb|NG_052650.1|+|0-861|ARO:3000906|TEM-36	0	0	2	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0
gb|NG_065940.1|+|0-861|ARO:3000909|TEM-39	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0
gb|NG_050245.1|+|0-861|ARO:3001389|TEM-212	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
gb|NG_054684.1|+|0-861|ARO:3005257|TEM-226	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
gb|NG_065938.1|+|0-861|ARO:3005271|TEM-241	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
gb|NG_057603.1|+|0-1194|ARO:3005296|PDC-272	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
gb|NG_062354.1|+|0-801|ARO:3005315|OXA-779	0	0	2	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0
gb|MN339504.1|+|0-828|ARO:3005316|OXA-838	1	4	9	0	0	3	0	1	4	0	0	0	0	4	0	0	1	5
gb|NG_062269.1|+|0-828|ARO:3005320|OXA-737	0	2	7	0	1	5	0	0	1	0	0	3	0	3	0	0	4	3
gb|NG_065880.1|+|0-801|ARO:3005322|OXA-835	0	1	1	0	1	0	0	0	1	0	1	4	0	1	0	0	1	0
gb|NG_070748.1|+|0-807|ARO:3005323|OXA-926	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
gb|MK118771.1|+|0-882|ARO:3005371|KPC-39	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
gb|NG_070786.1|+|0-831|ARO:3005330|OXA-931	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|NG_057486.1|+|0-774|ARO:3005333|OXA-641	0	1	5	1	0	5	0	1	0	5	10	7	4	5	4	0	21	1
gb|HQ386845.2|+|7728-8262|ARO:3005334|DfrA42_TMP	0	0	0	0	0	12	0	0	0	13	0	0	0	0	0	0	0	0
gb|NG_050781.1|+|0-840|ARO:3005335|OXA-496	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
gb|NG_065432.1|+|0-840|ARO:3005339|OXA-646	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|NG_068017.1|+|0-828|ARO:3005341|OXA-897	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
gb|AJ628423.2|+|324-822|ARO:3005354|dfr22	0	0	0	0	0	19	0	0	1	0	20	1	9	5	0	0	11	0
gb|MH450213.1|+|0-882|ARO:3005356|KPC-23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
gb|KX619622.1|+|0-882|ARO:3005358|KPC-26	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	2
gb|KP681699.1|+|0-882|ARO:3002328|KPC-18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
gb|KX828722.1|+|0-882|ARO:3005359|KPC-27	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
gb|KY282958.1|+|0-876|ARO:3005361|KPC-28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
gb|MAPH01000113.1|+|8511-9393|ARO:3005362|KPC-31	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
gb|MAPO01000050.1|+|8511-9393|ARO:3005363|KPC-32	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
gb|KY646302.1|+|0-882|ARO:3005364|KPC-30	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|CP025144.1|+|87792-88674|ARO:3005365|KPC-33	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
gb|KU985429.1|+|0-906|ARO:3005366|KPC-34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
gb|MH404098.1|+|0-882|ARO:3005367|KPC-35	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
gb|MH718730.1|+|0-882|ARO:3005369|KPC-37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
gb|MK098861.1|+|0-882|ARO:3005370|KPC-38	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
gb|MK497255.1|+|0-891|ARO:3005373|KPC-41	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|MN619655.1|+|0-882|ARO:3005378|KPC-49	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
gb|NG_067972.1|+|1-1146|ARO:3006272|ACT-78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
gb|NG_064686.1|+|101-1252|ARO:3006305|ADC-130	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|NG_061395.1|+|1-1152|ARO:3006351|ADC-179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
gb|NG_071189.1|+|101-1252|ARO:3006413|ADC-243	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|NG_050717.1|+|101-1252|ARO:3006428|ADC-32	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|NG_051460.1|+|1-1167|ARO:3006453|ADC-96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
gb|NG_063835.1|+|1-804|ARO:3006890|AFM-1	0	325	128	10	2	15	0	45	799	7	0	6	0	114	82	0	2	257
gb|NG_073458.1|+|1-804|ARO:3006891|AFM-2	0	259	110	10	3	11	1	44	659	7	0	3	0	118	72	0	0	234
gb|NG_066501.1|+|1-897|ARO:3006898|AXC-2	23	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
gb|NG_066502.1|+|1-897|ARO:3006899|AXC-3	61	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1
gb|NG_066503.1|+|1-897|ARO:3006900|AXC-4	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
gb|NG_050978.1|+|1-852|ARO:3006154|BEL-4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|NG_068505.1|+|1-942|ARO:3006223|BKC-2	0	7	14	0	0	2	0	0	2	0	0	1	0	11	0	0	2	1
gb|NG_067207.1|+|101-850|ARO:3005531|BlaB-18	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
gb|NG_066506.1|+|1-867|ARO:3005586|CARB-52	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
gb|NG_070729.1|+|1-867|ARO:3005587|CARB-53	0	13	30	0	0	11	0	7	3	0	0	3	0	3	1	0	7	3
gb|NG_052478.1|+|101-967|ARO:3005589|CARB-55	0	12	22	0	0	3	0	3	0	2	0	2	1	3	1	0	4	2
gb|NG_050385.1|+|101-1003|ARO:3006224|CepA-29	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
gb|NG_050386.1|+|101-1003|ARO:3006225|CepA-44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
gb|NG_050387.1|+|101-1003|ARO:3006226|CepA-49	1	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	1	0
gb|NG_047630.1|+|101-850|ARO:3006907|CfiA11	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
gb|NG_054673.1|+|1-750|ARO:3006910|CfiA18	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
gb|NG_054664.1|+|1-750|ARO:3006911|CfiA19	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|NG_054670.1|+|1-750|ARO:3006916|CfiA24	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
gb|NG_071227.1|+|1-750|ARO:3006917|CfiA26	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
gb|NG_050392.1|+|1-750|ARO:3006919|CfiA4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
gb|NG_048765.1|+|1-894|ARO:3006155|CME-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
gb|NG_061416.1|+|1-1146|ARO:3006856|CMH-4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
gb|NG_048962.1|+|1-876|ARO:3005600|CTX-M-177	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
gb|NG_057608.1|+|1-876|ARO:3005639|CTX-M-216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
gb|NG_049069.1|+|1-1140|ARO:3002154|DHA-23	0	5	1	3	0	0	0	0	1	1	0	1	0	0	0	0	1	3
gb|NG_049070.1|+|1-1140|ARO:3006465|DHA-24	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	11
gb|NG_052903.1|+|1-1140|ARO:3006466|DHA-25	0	2	0	0	0	0	0	4	1	1	0	1	0	1	1	0	0	5
gb|NG_057482.1|+|1-1140|ARO:3006467|DHA-26	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	6
gb|NG_057481.1|+|1-1140|ARO:3006468|DHA-27	0	3	0	0	0	1	0	0	2	0	0	0	0	1	1	0	1	7
gb|NG_065868.1|+|1-1140|ARO:3006470|DHA-29	0	6	0	1	0	0	0	0	2	1	0	0	1	0	0	0	0	5
gb|NG_049072.1|+|101-1240|ARO:3002137|DHA-4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
gb|NG_049079.1|+|101-1234|ARO:3006874|EC-13	0	0	0	0	4	1	0	2	0	0	0	0	2	1	1	0	2	1
gb|NG_049081.1|+|101-1234|ARO:3006876|EC-15	3	0	1	0	1	3	1	3	0	2	0	0	0	1	1	0	2	1
gb|NG_049085.1|+|101-1234|ARO:3006880|EC-5	0	0	0	1	0	0	0	1	0	2	0	1	4	1	4	0	1	1
gb|NG_049135.1|+|1-864|ARO:3006160|GES-31	0	16	15	3	0	3	0	9	23	1	3	0	2	14	32	0	6	8
gb|NG_051512.1|+|1-864|ARO:3006161|GES-32	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
gb|NG_054709.1|+|1-864|ARO:3006162|GES-33	1	19	19	6	1	1	1	12	33	0	4	0	1	18	35	0	9	9
gb|NG_065425.1|+|1-864|ARO:3006170|GES-41	0	0	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0
gb|NG_065871.1|+|1-864|ARO:3006172|GES-43	4	22	43	5	2	6	1	14	29	3	3	3	2	17	52	0	7	17
gb|NG_070735.1|+|1-864|ARO:3006173|GES-44	0	9	5	0	0	0	0	1	20	0	0	0	0	1	0	0	0	1
gb|NG_068006.1|+|101-973|ARO:3005689|GOB-40	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|NG_068012.1|+|101-973|ARO:3005696|GOB-48	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
gb|NG_068014.1|+|101-973|ARO:3005698|GOB-50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
gb|NG_064724.1|+|1-741|ARO:3002230|IMP-39	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
gb|NG_050945.1|+|1-741|ARO:3005467|IMP-60	0	5	13	0	0	0	0	0	9	0	0	0	0	1	1	0	0	0
gb|NG_054676.1|+|1-741|ARO:3005473|IMP-66	0	5	7	0	0	0	0	3	6	0	0	0	0	0	0	0	0	1
gb|NG_055665.1|+|1-741|ARO:3005475|IMP-69	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
gb|NG_056176.1|+|1-741|ARO:3005476|IMP-70	0	7	11	0	0	0	0	4	0	0	0	0	0	4	1	0	0	2
gb|NG_061409.1|+|1-741|ARO:3005481|IMP-76	0	2	8	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0
gb|NG_061410.1|+|1-741|ARO:3005482|IMP-77	0	1	1	0	0	0	0	0	8	0	0	0	0	1	0	0	0	1
gb|NG_061411.1|+|1-741|ARO:3005483|IMP-78	0	2	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
gb|NG_061626.1|+|1-741|ARO:3005484|IMP-79	0	4	2	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0
gb|NG_062274.1|+|1-741|ARO:3005485|IMP-80	0	3	7	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1
gb|NG_065947.1|+|1-741|ARO:3005486|IMP-81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
gb|NG_066696.1|+|1-741|ARO:3005490|IMP-85	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
gb|NG_070737.1|+|1-741|ARO:3005491|IMP-88	0	2	7	0	0	0	0	3	7	0	0	0	0	3	0	0	0	0
gb|NG_070738.1|+|101-841|ARO:3005492|IMP-89	0	25	29	1	1	3	1	26	12	0	0	1	0	11	7	0	0	14
gb|NG_049254.1|+|1-882|ARO:3003145|KPC-21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
gb|NG_065427.1|+|1-927|ARO:3006186|KPC-44	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
gb|NG_073465.1|+|1-882|ARO:3006191|KPC-62	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|NG_073467.1|+|1-885|ARO:3006193|KPC-64	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0
gb|NG_070739.1|+|1-876|ARO:3006195|KPC-66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
gb|NG_070740.1|+|1-882|ARO:3006197|KPC-72	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|NG_070741.1|+|1-894|ARO:3006198|KPC-73	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
gb|NG_070742.1|+|1-876|ARO:3006199|KPC-74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
gb|NG_070743.1|+|1-882|ARO:3006200|KPC-75	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
gb|NG_070896.1|+|101-1003|ARO:3006201|KPC-76	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|NG_071205.1|+|101-1003|ARO:3006204|KPC-79	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
gb|NG_073469.1|+|1-891|ARO:3006205|KPC-80	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
gb|NG_073470.1|+|1-879|ARO:3006206|KPC-81	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1
gb|NG_073471.1|+|1-888|ARO:3006207|KPC-82	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
gb|NG_049292.1|+|0-870|ARO:3006951|MBL1b	0	2	2	0	0	0	1	0	0	1	0	0	2	0	1	0	0	0
gb|NG_050721.1|+|0-1146|ARO:3006859|MIR-19	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|NG_050722.1|+|0-1146|ARO:3006860|MIR-20	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|NG_049308.1|+|100-1246|ARO:3002172|MIR-7	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
gb|NG_049310.1|+|100-1240|ARO:3006953|MOR-2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
gb|NG_049313.1|+|0-1149|ARO:3003141|MOX-11	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0
gb|NG_049314.1|+|100-1252|ARO:3006477|MOX-12	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|NG_055585.1|+|0-1152|ARO:3006478|MOX-13	0	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
gb|NG_067143.1|+|0-1149|ARO:3006479|MOX-14	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
gb|NG_057453.1|+|100-886|ARO:3006955|MYX-1	0	0	0	0	0	44	0	1	0	0	0	0	0	18	0	0	0	9
gb|NG_067144.1|+|0-813|ARO:3004869|NDM-26	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	4
gb|NG_071206.1|+|0-813|ARO:3005700|NDM-30	0	2	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2
gb|NG_071207.1|+|0-813|ARO:3005701|NDM-31	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3
gb|NG_049390.1|+|101-976|ARO:3006961|ORN-5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|NG_049391.1|+|101-976|ARO:3006962|ORN-6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|NG_049408.1|+|1-828|ARO:3005702|OXA-114b	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0
gb|NG_049409.1|+|1-828|ARO:3005703|OXA-114c	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
gb|NG_049412.1|+|1-828|ARO:3005706|OXA-114f	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|NG_049413.1|+|1-828|ARO:3005707|OXA-114g	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
gb|NG_064734.1|+|1-828|ARO:3005712|OXA-114l	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
gb|NG_064737.1|+|1-828|ARO:3005715|OXA-114p	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
gb|NG_064738.1|+|1-828|ARO:3005716|OXA-114q	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|NG_064744.1|+|1-828|ARO:3005722|OXA-114w	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
gb|NG_049771.1|+|101-862|ARO:3005725|OXA-491	0	0	0	3	0	0	0	0	0	1	0	0	0	1	0	0	3	0
gb|NG_068178.1|+|101-925|ARO:3005729|OXA-498	0	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|NG_049778.1|+|1-822|ARO:3005730|OXA-500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
gb|NG_049782.1|+|1-795|ARO:3005734|OXA-504	0	1	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0
gb|NG_049789.1|+|1-843|ARO:3005742|OXA-512	0	10	4	3	1	0	0	2	1	1	1	2	2	1	0	0	6	12
gb|NG_049790.1|+|1-828|ARO:3005743|OXA-513	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|NG_055475.1|+|1-798|ARO:3005744|OXA-514	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
gb|NG_050979.1|+|1-801|ARO:3005750|OXA-520	0	17	30	1	1	5	0	2	27	0	0	3	0	6	1	0	1	15
gb|NG_051517.1|+|1-831|ARO:3005764|OXA-534	0	2	1	0	0	1	0	0	1	0	0	0	0	3	1	0	0	0
gb|NG_065429.1|+|1-825|ARO:3005863|OXA-643	0	12	4	0	0	0	0	1	0	0	0	0	0	0	3	0	0	5
gb|NG_065430.1|+|1-825|ARO:3005864|OXA-644	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
gb|NG_065431.1|+|1-825|ARO:3005865|OXA-645	0	4	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
gb|NG_065435.1|+|1-825|ARO:3005866|OXA-650	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	2
gb|NG_059326.1|+|101-925|ARO:3005867|OXA-651	0	6	1	0	0	0	0	4	0	0	0	0	0	0	1	0	0	3
gb|NG_059327.1|+|101-925|ARO:3005868|OXA-652	0	17	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
gb|NG_061398.1|+|1-825|ARO:3005877|OXA-662	0	1	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2
gb|NG_062225.1|+|101-946|ARO:3005879|OXA-667	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
