GENE	SLMC2	CGH1	CGH2	UST4	UST1	SLMC5	SLMC6	CGH6	CGH5	UST5	UST2	SLMC4	UST3	CGH3	UST6	SLMC1	SLMC3	CGH4
aac(3)-VIII_3_AJ748131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kmr_1_ENA_ACB88605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
aac(6')Ib-cr_3_EF210035	3	48	90	3	1	12	1	24	35	0	1	4	1	46	6	0	6	41
grdA_1_QJX10702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
aac(3)-IIa_6_CP023555	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Gar_1_NG_070891	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0
blaNDM-19_1_MF370080	0	3	4	0	0	0	0	0	16	0	0	0	0	1	0	0	0	14
blaNDM-20_1_KY654092	0	20	8	1	0	2	0	6	29	0	1	0	0	6	3	0	0	18
blaNDM-21_1_MG183694	0	15	8	0	0	1	0	2	34	1	0	0	0	3	5	0	0	16
blaOXA-368_1_KT736121	0	11	37	1	0	5	2	7	26	1	0	13	1	14	3	1	5	11
blaOXA-336_1_KF048907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-337_1_KF048908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-338_1_KF048909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-339_1_KF048911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-340_1_KF048912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-341_1_KF048913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-342_1_KF048915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-343_1_KF048916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-344_1_KF048917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-345_1_KF048918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-346_1_KF048919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-347_1_ACWG01000053	3	177	293	29	6	144	12	98	203	8	22	163	73	402	16	21	66	258
blaOXA-361_1_KF460531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-362_1_KF460532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-363_1_KF460533	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
blaOXA-364_1_JX306689	204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-365_1_KF885217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-366_1_KP050485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-370_1_KJ488943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-373_1_HG931732	0	17	6	0	0	0	0	8	0	0	0	0	0	0	0	0	1	11
blaOXA-374_1_KF986255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-375_1_KF986256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-376_1_KF986257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-377_1_KF986258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-378_1_KF986259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-379_1_KF986260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-380_1_KF986261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-381_1_KJ135344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-382_1_KJ135345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-383_1_KF986262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-384_1_KF986263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-385_1_KF986253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-386_1_KF986254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-387_1_KJ173478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-388_1_KJ135343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-389_1_KJ135346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-390_1_KJ135342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-391_1_KJ427797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-392_1_AB901044	0	0	0	1	0	2	1	0	2	0	0	0	1	1	0	0	7	6
blaOXA-395_1_AY306133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-396_1_AY306134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-397_1_KM087865	0	26	20	8	9	1	1	5	3	1	21	3	7	3	5	4	33	43
blaOXA-398_1_KM087842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-400_1_KJ780078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-401_1_KJ780076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-402_1_JX865391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-403_1_KJ920337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-404_1_KJ920338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-405_1_KM589641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-406_1_KJ584915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-407_1_KJ584916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-408_1_KJ584917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-409_1_KJ584918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-410_1_KJ584919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-411_1_KJ584920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-412_1_KJ584921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-413_1_KJ584922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-414_1_KJ584914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-415_1_KJ865754	0	2	6	0	1	6	0	0	6	0	0	5	0	4	0	1	1	4
blaOXA-416_1_KP264119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-417_1_KM220587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-418_1_KJ997966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-420_1_AB983359	0	20	8	6	3	0	0	2	3	0	7	4	4	2	5	0	28	43
blaOXA-421_1_KM401566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-422_1_KM433671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-423_1_KM433672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-424_1_KM588352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-425_1_KM588353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-426_1_KM588354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-429_1_KM979376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-430_1_KM979377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-431_1_KM979378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-432_1_KM979379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-433_1_KM979380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-435_1_KP144324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-436_1_KT959105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-437_1_KP410856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-438_1_KP410734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-439_1_KP727573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-440_1_KP727574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-441_1_JX865394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-442_1_KP844571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-443_1_LC030178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-444_1_CP010800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-450_1_KR061502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-451_1_KR061504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-452_1_KR061505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-453_1_KR061507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-454_1_LC037981	0	13	34	0	0	6	0	8	25	1	1	9	1	15	3	1	5	21
blaOXA-455_1_KP903885	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-457_1_KP903887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-458_1_KP903888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-459_1_KP903889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-460_1_KR061508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-461_1_KR061509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-464_1_KU721146	0	0	0	2	0	0	0	0	0	1	0	0	0	1	0	0	1	0
blaOXA-470_1_KR182163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-471_1_EU086833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-472_1_KR182165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-473_1_KR182166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-474_1_KR182167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-475_1_KR182168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-476_1_KR182169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-477_1_KR182170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-478_1_KR182171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-479_1_KR182172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-480_1_KR872296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
blaOXA-482_1_KP264124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-483_1_KP264125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-484_1_KR401105	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-485_1_LLNM01000004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-486_1_AY597426	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
blaOXA-488_1_CP017969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-489_1_CP013733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-490_1_KU721147	0	1	0	10	0	0	0	0	0	0	0	3	0	6	0	0	15	2
blaOXA-491_1_KU721148	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
blaOXA-493_1_KU739135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-494_1_AY597430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-496_1_KT200608	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
blaOXA-497_1_LKJZ01000136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-499_1_KT964029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-500_1_JMNQ01000002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
blaOXA-501_1_KU167110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-502_1_KU167111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-503_1_KU167109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-505_1_KU531433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-506_1_KU571454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-507_1_KU551305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-508_1_KU596972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-509_1_KU692025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-510_1_JX865393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-511_1_KU710720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-512_1_KU726870	0	8	4	5	3	0	0	3	0	1	2	3	2	1	0	0	7	14
blaOXA-513_1_KU323972	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-514_1_KU866382	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
blaOXA-515_1_KU866383	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
blaOXA-516_1_KU871391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-517_1_KU878974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-519_1_KX349732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-520_1_KX388630	0	33	59	1	0	8	1	9	62	0	0	10	0	20	4	5	1	26
blaOXA-521_1_KX462701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-522_1_KX599408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-523_1_KX599401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-524_1_KX599402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-525_1_KX599406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-526_1_KX599409	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-527_1_KX599404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-528_1_KX599407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-529_1_KX599405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-530_1_KX599398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-531_1_KX599400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-532_1_KX609247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-533_1_KX668472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
blaOXA-534_1_KX714285	0	1	1	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0
blaOXA-535_1_KX828709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-536_1_KX859240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-537_1_KX360747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-538_1_KX827284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-539_1_KY094077	1	2	3	0	0	5	1	0	2	0	0	4	0	2	1	1	3	2
blaOXA-540_1_KJ138219	1	7	10	1	1	10	0	2	15	0	0	4	0	4	1	1	1	3
blaOXA-541_1_FM179467	0	4	5	0	0	9	0	0	7	1	0	4	0	2	4	1	1	3
blaIMP-58_1_KU647281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-427_1_KX827604	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaNDM-17_1_KX812714	0	14	9	2	0	0	0	3	33	0	0	0	0	2	3	0	1	16
blaNDM-18_1_KY503030	0	12	5	0	0	0	0	2	18	0	0	0	0	0	4	0	1	18
blaNDM-11_1_KP265939	0	7	11	0	0	1	0	1	20	0	0	0	0	3	2	0	0	19
blaNDM-14_1_KM210086	0	87	40	2	0	5	0	19	212	7	0	4	0	38	14	0	2	73
blaNDM-15_1_KP735848	0	4	1	0	0	0	0	2	5	0	0	0	0	1	1	0	1	11
blaNDM-16_1_KP862821	0	13	7	0	0	0	0	2	15	0	0	0	0	6	3	0	2	23
blaCMH-3_1_KX192165	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
blaSGM-7_1_NG050614	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-307_1_NG_050611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-287_1_NG_050609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-289_1_APRM01000005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-290_1_APOK01000044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-293_1_NG_050610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaL_1_NG050597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaL_2_NG050596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaVHW-1_1_AF217648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaVHH-1_1_NG050334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaTER-2_1_FJ263090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaTER-1_1_FJ263091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSST-1_1_AB008455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSRT-1_1_AB008454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSRT-2_1_AY524276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSPU-1_1_GQ919044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSPG-1_1_KP109680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSGM-6_1_NG049988	0	0	1	0	1	0	0	0	0	7	0	0	0	6	0	0	0	0
blaSGM-5_1_NG049987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSGM-4_1_CP002798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaSGM-2_1_AP010803	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
blaSGM-1_1_AAQG01000013	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
blaSCO-1_1_EF063111	0	0	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
blaPLA-6A_1_DQ251478	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
blaPLA-3A_1_AY507663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaPLA-4A_1_AY507664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaPLA-5A_1_DQ249871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaPLA2a_1_AY307385	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
blaPLA1a_1_AY302757	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
blaPEDO-3_1_KP109679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaPEDO-2_1_KP109678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaPEDO-1_1_KP109677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-518_1_KU739134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-493_1_CP007774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-466_1_KR061501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-465_1_KR061500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-449_1_KR061498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-448_1_KR061497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-447_1_KR061496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-446_1_KR061495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-308_1_APPN01000080	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5	0	0
blaOXA-306_1_APSB01000022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-303_1_APSD01000035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-302_1_APRT01000004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaOXA-299_1_APQD01000016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
blaOXA-298_1_APSA01000003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaVCC-1_1_KT818596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaPAM-1_1_AB858498	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
blaTMB-1_1_FR771847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaTMB-2_1_AB758277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaACC-2_1_AF180952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaACC-3_1_AF180958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaACC-4_1_GU256641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaACT-1_1_U58495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaACT-2_1_AM076977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaACT-3_1_EF125013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaACT-4_2_AJ311172	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
blaACT-5_1_FJ237369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaACT-6_1_FJ237366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaACT-7_1_FJ237368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaACT-9_1_HQ693810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaACT-10_1_JN848330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaACT-12_1_JX440355	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
blaACT-14_1_JX440354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaACT-15_1_JX440356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaACT-16_1_AB737978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaBEL-1_1_DQ089809	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaBEL-2_1_FJ666063	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
blaBEL-3_1_GQ202694	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cepA_1_L13472	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cepA_1_U05887	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
cepA_6_FR688022	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
cepA-49_1_U05886	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0
cepA-44_1_U05885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cepA-29_1_U05884	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
blaCMY-1_1_X92508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCMY-2_1_X91840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCMY-5_1_Y17716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCMY-6_1_AJ011293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCMY-7_1_DQ173300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCMY-8_1_AB201268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
blaCMY-9_1_AB061794	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
blaCMY-12_1_Y16785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCMY-13_1_AY339625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCMY-14_1_AJ555825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCMY-15_1_AJ555823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCMY-17_1_AY513266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCMY-18_1_AY743434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCMY-19_1_AB194410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
blaCMY-20_1_AY960293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCMY-21_1_DQ139328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
