clade_name	CGH1	CGH2	CGH3	CGH4	CGH5	CGH6	SLMC1	SLMC2	SLMC3	SLMC4	SLMC5	SLMC6	UST1	UST2	UST3	UST4	UST5	UST6
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Pusillimonas|s__Pusillimonas_sp_NJUB218	13636.0	11303.0	30607.0	26479.0	31192.0	6580.0	0.0	0.0	21206.0	10924.0	63592.0	2055.0	0.0	0.0	0.0	0.0	0.0	696.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_SGB6179	12746.0	13390.0	17028.0	20160.0	16951.0	31057.0	24750.0	16062.0	6814.0	1381.0	5401.0	9118.0	3076.0	0.0	0.0	44.0	786.0	689.0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Rhizobiaceae|g__Ensifer|s__Ensifer_sp_ENS09	28415.0	8001.0	0.0	1217.0	8791.0	0.0	0.0	0.0	0.0	17066.0	1533.0	0.0	5268.0	0.0	38492.0	2378.0	200417.0	23002.0
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycolicibacter|s__Mycolicibacter_terrae	18231.0	0.0	1162.0	1708.0	425.0	7771.0	7565.0	0.0	0.0	0.0	7335.0	4959.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Microbacteriaceae|g__Microbacterium|s__Microbacterium_lacticum	10522.0	6576.0	676.0	3452.0	5671.0	638.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycobacterium|s__Mycobacterium_sp_P7213	17433.0	0.0	0.0	2074.0	167.0	177836.0	2385.0	703.0	0.0	17285.0	1426.0	1597.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycobacterium|s__Mycobacterium_novum	17529.0	0.0	0.0	0.0	181.0	27673.0	4398.0	394.0	0.0	2053.0	1366.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter_portensis	11127.0	0.0	0.0	15621.0	12066.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Comamonas|s__Comamonas_badia	14380.0	0.0	0.0	330.0	0.0	885.0	20703.0	0.0	14655.0	49221.0	64616.0	6414.0	1858.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycolicibacterium|s__Mycolicibacterium_iranicum	22205.0	0.0	0.0	1013.0	39392.0	11943.0	0.0	0.0	4163.0	1809.0	0.0	1616.0	153.0	0.0	68043.0	19703.0	7903.0	23333.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter_wuhouensis	14998.0	0.0	0.0	12925.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_aerofaciens	8053.0	243.0	0.0	45844.0	3097.0	1703.0	0.0	4956.0	17966.0	14868.0	27878.0	0.0	537.0	3097.0	4653.0	22302.0	206.0	7434.0
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Intrasporangiaceae|g__Phycicoccus|s__Phycicoccus_elongatus	11397.0	8544.0	0.0	2633.0	10469.0	10839.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3427.0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Paracoccus|s__Paracoccus_SGB99491	16072.0	3662.0	0.0	43700.0	54121.0	44641.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Paracoccus|s__Paracoccus_haematequi	13095.0	5957.0	0.0	983.0	0.0	0.0	0.0	0.0	0.0	0.0	3138.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Paracoccus|s__Paracoccus_solventivorans	11754.0	103232.0	0.0	20124.0	4806.0	3524.0	0.0	885.0	0.0	1759.0	41475.0	501.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Comamonas|s__Comamonas_denitrificans	9816.0	14718.0	7295.0	79641.0	31731.0	9297.0	0.0	0.0	40440.0	17140.0	15207.0	359.0	3103.0	3506.0	0.0	3923.0	0.0	1813.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__GGB35331|s__GGB35331_SGB62019	13518.0	0.0	0.0	1644.0	31038.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter_schindleri	10987.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Comamonas|s__Comamonas_terrigena	16018.0	207789.0	0.0	0.0	0.0	7253.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	58787.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_SGB6173	12412.0	6462.0	7497.0	14528.0	14592.0	15002.0	21623.0	7725.0	887.0	0.0	45.0	5583.0	2431.0	1067.0	0.0	0.0	0.0	221.0
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycolicibacterium|s__Mycolicibacterium_insubricum	14768.0	2635.0	0.0	0.0	97.0	5587.0	0.0	0.0	0.0	0.0	0.0	0.0	2532.0	909.0	532.0	7356.0	4363.0	4810.0
k__Bacteria|p__Bacteroidota|c__Flavobacteriia|o__Flavobacteriales|f__Weeksellaceae|g__GGB24255|s__GGB24255_SGB36068	9939.0	893.0	0.0	0.0	0.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Phyllobacteriaceae|g__Mesorhizobium|s__Mesorhizobium_sp_YM1C_6_2	17635.0	143372.0	38037.0	33240.0	52948.0	7561.0	0.0	0.0	3992.0	5071.0	10178.0	0.0	581.0	2719.0	2689.0	11272.0	57065.0	3536.0
k__Bacteria|p__Bacteroidota|c__Flavobacteriia|o__Flavobacteriales|f__Weeksellaceae|g__Empedobacter|s__Empedobacter_falsenii	10021.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Eggerthella|s__Eggerthella_lenta	10768.0	3322.0	0.0	29721.0	1727.0	1430.0	0.0	13683.0	8452.0	14393.0	17031.0	0.0	806.0	2505.0	686.0	2012.0	0.0	4912.0
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Microbacteriaceae|g__Agromyces|s__Agromyces_mediolanus	11998.0	2959.0	0.0	4110.0	43067.0	81985.0	1418.0	3586164.0	197130.0	21915.0	5316.0	13840.0	659.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter_lwoffii	9924.0	213.0	1701.0	1211.0	1489.0	22342.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3745.0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Paracoccus|s__Paracoccus_versutus	16156.0	0.0	0.0	0.0	2527.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__GGB14982|s__GGB14982_SGB22687	8935.0	0.0	0.0	0.0	0.0	646.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	757.0
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Microbacteriaceae|g__Microbacterium|s__Microbacterium_schleiferi	8287.0	1424.0	0.0	0.0	546.0	0.0	0.0	11985.0	0.0	412.0	0.0	0.0	0.0	0.0	741.0	0.0	11601.0	6113.0
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Nocardiaceae|g__Rhodococcus|s__Rhodococcus_yananensis	11938.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Arcobacteraceae|g__Aliarcobacter|s__Aliarcobacter_cryaerophilus	5747.0	1322.0	46455.0	30938.0	23668.0	30733.0	4407.0	0.0	538657.0	17978.0	28365.0	9307.0	9682.0	6219.0	20145.0	372265.0	47086.0	0.0
k__Bacteria|p__Chloroflexi|c__CFGB10797|o__OFGB10797|f__FGB10797|g__GGB45198|s__GGB45198_SGB62714	10547.0	16671.0	12051.0	13399.0	7344.0	2818.0	85.0	0.0	0.0	2926.0	130.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Dysgonomonadaceae|g__Dysgonomonas|s__Dysgonomonas_mossii	10966.0	9456.0	0.0	0.0	624.0	0.0	0.0	3126.0	0.0	0.0	633.0	0.0	0.0	0.0	0.0	0.0	13273.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter_sp_ANC_4204	9916.0	6427.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidota|c__Chitinophagia|o__Chitinophagales|f__Chitinophagaceae|g__Niabella|s__Niabella_drilacis	15417.0	0.0	0.0	0.0	142.0	0.0	834.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7123.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Phyllobacteriaceae|g__Aquamicrobium|s__Aquamicrobium_defluvii	11245.0	490027.0	2992.0	158680.0	58407.0	0.0	0.0	257.0	4258.0	16852.0	134753.0	0.0	0.0	3695.0	4488.0	0.0	0.0	1390.0
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycolicibacterium|s__Mycolicibacterium_SGB15729	17485.0	0.0	0.0	15255.0	52248.0	84663.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23801.0	464.0	0.0	6975.0	3649.0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Acidovorax|s__Acidovorax_sp_MR_S7	11474.0	930.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	753.0	1446.0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__GGB40481|s__GGB40481_SGB57069	8737.0	1857.0	0.0	1727.0	60204.0	0.0	556.0	0.0	1162.0	18957.0	80863.0	0.0	0.0	1528.0	0.0	0.0	1491.0	3298.0
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Propionibacteriales|f__Nocardioidaceae|g__Nocardioides|s__Nocardioides_soli	12461.0	15610.0	608.0	320015.0	221994.0	8156.0	0.0	0.0	16491.0	38462.0	13651.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingopyxis|s__Sphingopyxis_sp_H057	9484.0	1731.0	8622.0	13066.0	11366.0	1003.0	411.0	0.0	4317.0	8461.0	19751.0	0.0	468.0	7314.0	27009.0	435.0	16351.0	35684.0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Dialister|s__Dialister_hominis	4947.0	0.0	0.0	8217.0	3652.0	1310.0	0.0	0.0	0.0	0.0	333.0	0.0	0.0	0.0	3147.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Phascolarctobacterium|s__Phascolarctobacterium_faecium	5127.0	2585.0	3397.0	21852.0	7078.0	2787.0	0.0	10800.0	9331.0	17047.0	26352.0	0.0	0.0	903.0	1940.0	802.0	0.0	1854.0
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__Methanosphaera|s__Methanosphaera_stadtmanae	3735.0	358.0	2672.0	4508.0	1872.0	1623.0	1623.0	0.0	441.0	4147.0	5855.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Legionellales|f__Coxiellaceae|g__Candidatus_Berkiella|s__Candidatus_Berkiella_cookevillensis	6520.0	0.0	0.0	0.0	0.0	784.0	0.0	0.0	384.0	2730.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidota|c__CFGB343|o__OFGB343|f__FGB343|g__GGB781|s__GGB781_SGB1024	3591.0	0.0	16334.0	11755.0	6963.0	3848.0	969.0	9908.0	5504.0	4604.0	20702.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Stenotrophomonas|s__Stenotrophomonas_maltophilia	9858.0	0.0	0.0	1085.0	23969.0	290.0	0.0	9221210.0	0.0	0.0	345.0	0.0	0.0	0.0	0.0	0.0	14174.0	27312.0
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Akkermansiaceae|g__Akkermansia|s__Akkermansia_muciniphila	5796.0	865.0	5613.0	12420.0	4513.0	1944.0	0.0	8490.0	10771.0	2892.0	9382.0	0.0	0.0	156.0	0.0	713.0	0.0	679.0
k__Bacteria|p__Synergistetes|c__CFGB7945|o__OFGB7945|f__FGB7945|g__GGB24768|s__GGB24768_SGB36660	4239.0	17398.0	6943.0	36243.0	12208.0	2561.0	0.0	1661.0	1043.0	82148.0	160879.0	6289.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Paracoccus|s__Paracoccus_sulfuroxidans	7803.0	2987.0	0.0	684.0	39.0	118.0	0.0	0.0	1383.0	39.0	2358.0	0.0	0.0	0.0	0.0	0.0	0.0	884.0
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Gordoniaceae|g__Gordonia|s__Gordonia_sp_PP30	8661.0	0.0	0.0	39318.0	34092.0	1629.0	0.0	223.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	251.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Succinivibrionaceae|g__GGB2734|s__GGB2734_SGB3677	4861.0	3307.0	3173.0	9753.0	2986.0	5278.0	0.0	3829.0	22668.0	8528.0	8718.0	0.0	0.0	0.0	0.0	18141.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycolicibacter|s__Mycolicibacter_sinensis	8698.0	0.0	0.0	0.0	0.0	5926.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidota|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Flavobacterium|s__Flavobacterium_sasangense	5829.0	1614.0	26883.0	4005.0	3584.0	1244.0	0.0	0.0	3571.0	21660.0	11590.0	0.0	25.0	0.0	785.0	2476.0	553.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Microbacteriaceae|g__Microbacterium|s__Microbacterium_aurum	5634.0	2798.0	0.0	0.0	572.0	3380.0	0.0	17365.0	0.0	0.0	0.0	0.0	994.0	0.0	0.0	0.0	0.0	11733.0
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__Methanobacterium|s__Methanobacterium_formicicum	4170.0	4420.0	400.0	18474.0	14629.0	3881.0	4387.0	10536.0	767.0	2090.0	10296.0	11000.0	0.0	0.0	0.0	0.0	0.0	1682.0
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinomycetales|f__Actinomycetaceae|g__Schaalia|s__Schaalia_sp_JY_X169	3876.0	2622.0	241.0	8154.0	7509.0	2225.0	0.0	0.0	0.0	0.0	0.0	0.0	1340.0	1146.0	2454.0	1587.0	115.0	50504.0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Paracoccus|s__Paracoccus_marcusii	6224.0	0.0	0.0	0.0	0.0	617.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11637.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter_chinensis	5984.0	10435.0	0.0	950.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	85.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_saudiense	6279.0	2490.0	6858.0	6651.0	5323.0	11283.0	18490.0	4055.0	375.0	0.0	211.0	184.0	0.0	0.0	0.0	0.0	0.0	1522.0
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_pseudocatenulatum	3616.0	624.0	0.0	64984.0	4410.0	3547.0	0.0	0.0	8098.0	10671.0	3312.0	0.0	44356.0	9037.0	0.0	38159.0	1159.0	280879.0
k__Bacteria|p__Bacteroidota|c__Flavobacteriia|o__Flavobacteriales|f__Weeksellaceae|g__Cloacibacterium|s__Cloacibacterium_rupense	5045.0	222.0	0.0	1109.0	118.0	226.0	0.0	0.0	838.0	0.0	0.0	0.0	630.0	558.0	0.0	644.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Beutenbergiaceae|g__Salana|s__Salana_multivorans	6150.0	922.0	0.0	4633.0	7096.0	381.0	0.0	219365.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3592.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Stutzerimonas|s__Stutzerimonas_stutzeri	7033.0	0.0	5375.0	27450.0	0.0	0.0	0.0	0.0	16686.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10746.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Gordoniaceae|g__Gordonia|s__Gordonia_spumicola	7540.0	0.0	0.0	0.0	7034.0	2693.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidota|c__Flavobacteriia|o__Flavobacteriales|f__Weeksellaceae|g__Soonwooa|s__Soonwooa_buanensis	5099.0	3312.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Gordoniaceae|g__Gordonia|s__Gordonia_humi	7741.0	0.0	0.0	0.0	4945.0	35639.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas_laterariae	6722.0	10042.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	164.0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Paracoccus|s__Paracoccus_sanguinis	5135.0	1665.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Hyphomicrobiaceae|g__Hyphomicrobium|s__Hyphomicrobium_denitrificans	5306.0	1767.0	4559.0	335.0	335589.0	43357.0	2789.0	0.0	100415.0	640.0	0.0	9261.0	9901.0	31292.0	202362.0	514653.0	645866.0	43132.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Ruminococcus|s__Ruminococcus_bromii	2997.0	996.0	3043.0	56324.0	4578.0	8051.0	2735.0	107.0	11929.0	2346.0	16561.0	0.0	5056.0	54705.0	17912.0	73601.0	4077.0	2725.0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Brachymonas|s__Brachymonas_denitrificans	3812.0	6490.0	0.0	7246.0	8166.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	545.0	0.0	3612.0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Brucellaceae|g__Brucella|s__Brucella_intermedia	6611.0	12918.0	0.0	0.0	0.0	0.0	2842.0	2024.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__GGB8177|s__GGB8177_SGB12496	4913.0	430.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	179.0	0.0	0.0	0.0	173.0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Rhizobiaceae|g__Ensifer|s__Ensifer_adhaerens	10362.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9577.0	0.0	54281.0	137505.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Vescimonas|s__Vescimonas_coprocola	3066.0	680.0	1341.0	12672.0	1863.0	1127.0	0.0	0.0	0.0	2494.0	1852.0	0.0	0.0	1683.0	0.0	9641.0	679.0	1261.0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Boseaceae|g__Bosea|s__Bosea_thiooxidans	7377.0	17031.0	475.0	0.0	2366.0	0.0	0.0	0.0	0.0	602.0	1407.0	0.0	137.0	1182.0	1721.0	637.0	265.0	3918.0
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Nocardiaceae|g__Rhodococcus|s__Rhodococcus_sp_F64268	7121.0	8581.0	0.0	159547.0	25964.0	4427.0	0.0	1742.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	300.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Phyllobacteriaceae|g__Hoeflea|s__Hoeflea_sp_108	8331.0	216765.0	0.0	1651.0	26328.0	0.0	0.0	0.0	0.0	0.0	17894.0	712.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Gordoniaceae|g__Gordonia|s__Gordonia_sp_ABSL49_1	6943.0	0.0	0.0	0.0	2059.0	793.0	0.0	0.0	0.0	0.0	0.0	0.0	8026.0	5051.0	50673.0	145.0	5554.0	465.0
k__Bacteria|p__Bacteroidota|c__Sphingobacteriia|o__Sphingobacteriales|f__Sphingobacteriaceae|g__Sphingobacterium|s__Sphingobacterium_SGB36192	6044.0	9799.0	0.0	9335.0	0.0	0.0	0.0	0.0	765.0	7324.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	362.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Stenotrophomonas|s__Stenotrophomonas_nitritireducens	5251.0	101903.0	3961.0	105715.0	49147.0	317.0	0.0	0.0	0.0	0.0	0.0	0.0	9677.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Lysobacter|s__Lysobacter_tolerans	3238.0	0.0	0.0	131.0	1714.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	833.0
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycolicibacter|s__Mycolicibacter_longobardus	6042.0	0.0	0.0	0.0	192.0	8698.0	0.0	0.0	0.0	0.0	0.0	1861.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae|g__Brevundimonas|s__Brevundimonas_albigilva	3946.0	573.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2930.0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Achromobacter|s__Achromobacter_anxifer	8065.0	6254.0	180465.0	11011.0	34594.0	127806.0	0.0	426232.0	74673.0	0.0	600.0	0.0	103599.0	0.0	9589.0	4810.0	0.0	670.0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Devosiaceae|g__Devosia|s__Devosia_riboflavina	5959.0	532.0	0.0	0.0	727.0	0.0	0.0	0.0	0.0	299.0	542.0	1426.0	0.0	0.0	0.0	0.0	2133.0	1490.0
